date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
8/15/2023,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,102.5,0.9369
8/15/2023,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,50,0.457
8/15/2023,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,61,0.5576
8/15/2023,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.5,1.2294
8/15/2023,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,115,1.0512
8/15/2023,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,62.5,0.5713
8/15/2023,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,94.75,0.8661
8/15/2023,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49,0.4479
8/15/2023,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57.75,0.5279
8/15/2023,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135,1.234
8/15/2023,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,119.5,1.0923
8/15/2023,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49,0.4479
8/15/2023,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,60.25,0.5507
8/15/2023,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130,1.1883
8/15/2023,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,48,0.4388
8/15/2023,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55.5,0.5073
8/15/2023,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.1654
8/15/2023,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95,0.8684
8/15/2023,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.5,0.3793
8/15/2023,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,53.5,0.489
8/15/2023,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129,1.1792
8/15/2023,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49,0.4479
8/15/2023,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55.5,0.5073
8/15/2023,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.1654
8/15/2023,Dhaka,Madaripur,Madaripur Sadar,23.165678,90.136032,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,51.5,0.4707
8/15/2023,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55,0.5027
8/15/2023,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95,0.8684
8/15/2023,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49,0.4479
8/15/2023,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,59,0.5393
8/15/2023,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49,0.4479
8/15/2023,Dhaka,Narayanganj,Narayanganj Sadar,23.624656,90.500162,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,137.5,1.2569
8/15/2023,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,51,0.4662
8/15/2023,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,56.5,0.5165
8/15/2023,Dhaka,Narsingdi,Narsingdi Sadar,23.939138,90.727139,oil and fats,Oil (palm),L,aggregate,Retail,BDT,106,0.9689
8/15/2023,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,53.4,0.4881
8/15/2023,Dhaka,Rajbari,Rajbari Sadar,23.765397,89.648304,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.1654
8/15/2023,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.5,0.8455
8/15/2023,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,55.5,0.5073
8/15/2023,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57.5,0.5256
8/15/2023,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134,1.2249
8/15/2023,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,139,1.2706
8/15/2023,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.5,1.2386
8/15/2023,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,96.5,0.8821
8/15/2023,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47.5,0.4342
8/15/2023,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131,1.1974
8/15/2023,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95,0.8684
8/15/2023,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,51,0.4662
8/15/2023,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125,1.1426
8/15/2023,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,94.5,0.8638
8/15/2023,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.5,0.3976
8/15/2023,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128,1.17
8/15/2023,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,60.5,0.553
8/15/2023,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131,1.1974
8/15/2023,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55,0.5027
8/15/2023,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126,1.1517
8/15/2023,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.5,0.8455
8/15/2023,Khulna,Magura,Magura Sadar,23.485296,89.42001,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Khulna,Magura,Magura Sadar,23.485296,89.42001,oil and fats,Oil (palm),L,aggregate,Retail,BDT,124,1.1335
8/15/2023,Khulna,Magura,Magura Sadar,23.485296,89.42001,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.75,0.8112
8/15/2023,Khulna,Meherpur,Meherpur Sadar,23.768677,88.631436,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Khulna,Meherpur,Meherpur Sadar,23.768677,88.631436,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,59.25,0.5416
8/15/2023,Khulna,Meherpur,Meherpur Sadar,23.768677,88.631436,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Khulna,Narail,Narail Sadar,23.160571,89.507879,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,59,0.5393
8/15/2023,Khulna,Narail,Narail Sadar,23.160571,89.507879,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.5,1.1472
8/15/2023,Khulna,Narail,Narail Sadar,23.160571,89.507879,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,49.5,0.4525
8/15/2023,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57,0.521
8/15/2023,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.75,1.1495
8/15/2023,Khulna,Satkhira,Satkhira Sadar,22.712563,89.070805,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,112.5,1.0283
8/15/2023,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,59.25,0.5416
8/15/2023,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130,1.1883
8/15/2023,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,132,1.2066
8/15/2023,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57.5,0.5256
8/15/2023,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.5,1.2294
8/15/2023,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43,0.3931
8/15/2023,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,49.5,0.4525
8/15/2023,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.1654
8/15/2023,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,132.75,1.2134
8/15/2023,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43,0.3931
8/15/2023,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,56.7,0.5183
8/15/2023,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129,1.1792
8/15/2023,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,132.5,1.2112
8/15/2023,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,53.25,0.4867
8/15/2023,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128,1.17
8/15/2023,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95.5,0.8729
8/15/2023,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,37.5,0.3428
8/15/2023,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,61,0.5576
8/15/2023,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131,1.1974
8/15/2023,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,102.5,0.9369
8/15/2023,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.5,0.4068
8/15/2023,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129,1.1792
8/15/2023,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,93.25,0.8524
8/15/2023,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,54.5,0.4982
8/15/2023,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.75,1.1495
8/15/2023,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57,0.521
8/15/2023,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.5,1.1837
8/15/2023,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129,1.1792
8/15/2023,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,53,0.4845
8/15/2023,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128,1.17
8/15/2023,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55.3,0.5055
8/15/2023,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.5,1.1563
8/15/2023,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95,0.8684
8/15/2023,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.75,0.3999
8/15/2023,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,58,0.5302
8/15/2023,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,oil and fats,Oil (palm),L,aggregate,Retail,BDT,121.5,1.1106
8/15/2023,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,121.5,1.1106
8/15/2023,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.25,0.4045
8/15/2023,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,62.25,0.569
8/15/2023,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.5,1.1563
8/15/2023,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95,0.8684
8/15/2023,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43,0.3931
8/15/2023,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,61,0.5576
8/15/2023,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.1654
8/15/2023,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,139,1.2706
8/15/2023,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,61.75,0.5644
8/15/2023,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125,1.1426
8/15/2023,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,96,0.8775
8/15/2023,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,62.75,0.5736
8/15/2023,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.5,1.2112
8/15/2023,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,101.25,0.9255
8/15/2023,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.5,0.4159
8/15/2023,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55,0.5027
8/15/2023,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125,1.1426
8/15/2023,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,96.25,0.8798
8/15/2023,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45,0.4113
8/15/2023,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,58,0.5302
8/15/2023,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128,1.17
8/15/2023,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,99,0.9049
8/15/2023,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.5,0.425
8/15/2023,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,61.75,0.5644
8/15/2023,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125,1.1426
8/15/2023,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.5,0.8912
8/15/2023,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,46.75,0.4273
8/15/2023,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,60,0.5484
8/15/2023,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,oil and fats,Oil (palm),L,aggregate,Retail,BDT,138,1.2614
8/15/2023,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,118.75,1.0855
8/15/2023,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.5,0.3976
8/15/2023,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,62,0.5667
8/15/2023,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135,1.234
8/15/2023,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,150,1.3711
8/15/2023,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47,0.4296
8/15/2023,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,57.5,0.5256
8/15/2023,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.5,1.1929
8/15/2023,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,135,1.234
9/15/2023,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,59,0.5388
9/15/2023,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,aggregate,Retail,BDT,133.75,1.2215
9/15/2023,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,127.5,1.1644
9/15/2023,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,47.5,0.4338
9/15/2023,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,55.5,0.5068
9/15/2023,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.5,1.1461
9/15/2023,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.5,0.8447
9/15/2023,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,58,0.5297
